,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
63290,DD201708167493868374180346759,1.2,1.2,10g卫龙亲嘴烧香辣味,2017-12-09 16:27:00,A,已出货未退款,已提现
63291,DD20170816749386852681206783,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-09 16:37:00,A,已出货未退款,已提现
63292,DD20170602170735660854AB03848,4.0,4.0,阿萨姆奶茶,2017-12-09 16:38:00,A,已出货未退款,已提现
63301,DD201708167493316695693653554,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-12-09 17:00:00,A,已出货未退款,已提现
63306,DD201708167493531488160266625,3.5,3.5,600ml可口可乐,2017-12-09 17:16:00,A,已出货未退款,已提现
63307,DD20170602171507544BEB5E7866F,4.0,4.0,阿萨姆煎茶奶绿,2017-12-09 17:16:00,A,已出货未退款,已提现
63315,DD201708167493869523424753638,4.0,4.0,美汁源果粒橙,2017-12-09 17:28:00,A,已出货未退款,已提现
63317,DD201708167493869795897981653,1.6,1.6,2g韩国海牌海苔,2017-12-09 17:31:00,A,已出货未退款,已提现
63319,DD20170817203250366A0263B28A3,2.0,2.0,怡宝纯净水,2017-12-09 17:34:00,A,已出货未退款,已提现
63324,DD20170817203450777D12653A640,3.0,3.0,卫龙大面筋,2017-12-09 17:40:00,A,已出货未退款,已提现
63330,DD2017081720534311887079993F8,4.0,4.0,阿萨姆奶茶,2017-12-09 17:45:00,A,已出货未退款,已提现
63332,DD2017060217364594AEE4C014327,2.0,2.0,怡宝纯净水,2017-12-09 17:46:00,A,已出货未退款,已提现
63339,DD201708167493870629604585556,5.0,5.0,48g好丽友薯愿香烤原味,2017-12-09 17:52:00,A,已出货未退款,已提现
63340,DD201708167493870778338566328,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-12-09 17:53:00,A,已出货未退款,已提现
63341,DD201708167493870960466396287,1.5,1.5,12g劲仔小鱼麻辣味,2017-12-09 17:55:00,A,已出货未退款,已提现
63345,DD201708167493531603130202076,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017-12-09 18:13:00,A,已出货未退款,已提现
63346,DD2017081721202449F0C22EA31E4,3.5,3.5,东鹏特饮,2017-12-09 18:13:00,A,已出货未退款,已提现
63348,DD2017042901083661ACEC4BE71F6,4.0,4.0,营养快线,2017-12-09 18:15:00,A,已出货未退款,已提现
63354,DD201708167493871711805171093,3.0,3.0,40g双汇玉米热狗肠,2017-12-09 18:28:00,A,已出货未退款,已提现
63355,DD2017042312184044D986563D3FE,4.5,4.5,脉动,2017-12-09 18:30:00,A,已出货未退款,已提现
63358,DD20170602175849950AB065DE48F,3.0,3.0,伊利纯牛奶,2017-12-09 18:34:00,A,已出货未退款,已提现
63362,DD201708172138532857D83100112,3.0,3.0,果粒橙,2017-12-09 18:51:00,A,已出货未退款,已提现
63365,DD201708167493872128841001268,4.5,4.5,250ml燕塘甜牛奶,2017-12-09 19:03:00,A,已出货未退款,已提现
63366,DD201708167493651743416218478,4.0,4.0,美汁源果粒橙,2017-12-09 19:04:00,A,已出货未退款,已提现
63375,DD201708167493872555035187255,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-12-09 19:16:00,A,已出货未退款,已提现
63376,DD201708167493872556016485015,4.5,4.5,250ml燕塘红枣牛奶,2017-12-09 19:19:00,A,已出货未退款,已提现
63379,DD201708167493872685062229473,6.5,6.5,148g富甲一方紫薯仔,2017-12-09 19:32:00,A,已出货未退款,已提现
63380,DD201708167493872710693594827,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-09 19:34:00,A,已出货未退款,已提现
63383,DD201708167493872842808706305,4.5,4.5,80g香飘飘椰果奶茶原味,2017-12-09 19:38:00,A,已出货未退款,已提现
63389,DD201708167493872928406429037,6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017-12-09 19:50:00,A,已出货未退款,已提现
63394,DD20170816749387308313251307,2.5,2.5,30g无穷农场盐_鸡蛋,2017-12-09 19:56:00,A,已出货未退款,已提现
63401,DD20170816749387328285599672,6.5,6.5,250ml红牛,2017-12-09 20:02:00,A,已出货未退款,已提现
63403,DD201708167493531871392034407,9.0,9.0,2g韩国海牌海苔,2017-12-09 20:05:00,A,已出货未退款,已提现
63404,DD2017081722424172E297E8566B0,3.5,3.5,东鹏特饮,2017-12-09 20:05:00,A,已出货未退款,已提现
63410,DD2017062816302814F56FDAE0084,3.0,3.0,雪碧（500ml）,2017-12-09 20:12:00,A,已出货未退款,已提现
63411,DD201708167493873697186037,8.0,8.0,20g马来西亚风味咪咪蟹味粒0219,2017-12-09 20:17:00,A,已出货未退款,已提现
63413,DD201708167493873741825440245,9.0,9.0,40g乐事美国经典原味,2017-12-09 20:21:00,A,已出货未退款,已提现
63414,DD20170817224430110FDE66CFA42,6.0,6.0,红牛,2017-12-09 20:22:00,A,已出货未退款,已提现
63416,DD2017081722485984414095A969A,6.0,6.0,红牛,2017-12-09 20:23:00,A,已出货未退款,已提现
63418,DD20170602193642721B0B9177920,1.0,1.0,香豆干,2017-12-09 20:24:00,A,已出货未退款,已提现
63435,DD20170602194006642CF2606BE89,3.0,3.0,雪碧（500ml）,2017-12-09 20:37:00,A,已出货未退款,已提现
63437,DD201708167493651270653969407,3.5,3.5,维他奶黑豆奶饮品,2017-12-09 20:38:00,A,已出货未退款,已提现
63451,DD2017081800075798154C8922358,1.5,1.5,鸭翅,2017-12-09 20:47:00,A,已出货未退款,已提现
63463,DD2017060220122730BBB565CCD5B,3.5,3.5,东鹏特饮,2017-12-09 20:57:00,A,已出货未退款,已提现
63466,DD2017060220312076FB40459ECF2,2.0,2.0,鸭翅,2017-12-09 20:59:00,A,已出货未退款,已提现
63478,DD2017042802311751AC87DA1DAC0,2.0,2.0,鸡爪,2017-12-09 21:04:00,A,已出货未退款,已提现
63481,DD201708167493874925148449652,4.5,4.5,40g乐事美国经典原味,2017-12-09 21:06:00,A,已出货未退款,已提现
63482,DD201708167493875111320323703,4.0,4.0,85g新麦潮北海道吐司,2017-12-09 21:07:00,A,已出货未退款,已提现
63483,DD2017060222114115FC645587440,1.5,1.5,香脆肠,2017-12-09 21:08:00,A,已出货未退款,已提现
63496,DD2017060300231031E776CAAD58C,10.0,10.0,湘潭铺子(羽泉版),2017-12-09 21:13:00,A,已出货未退款,已提现
63499,DD201708167493419207643167945,21.0,21.0,250ml维他柠檬茶,2017-12-09 21:14:00,A,已出货未退款,已提现
63500,DD201704290059068942E3F73D3E2,2.5,2.5,怡宝纯净水,2017-12-09 21:14:00,A,已出货未退款,已提现
63512,DD201708167493875717290076793,9.0,9.0,250ml燕塘原味酸奶,2017-12-09 21:23:00,A,已出货未退款,已提现
63513,DD201708167493875765076634363,3.0,3.0,250ml维他柠檬茶,2017-12-09 21:24:00,A,已出货未退款,已提现
63515,DD201708167493732290569732832,3.5,3.5,250ml燕塘原味酸奶,2017-12-09 21:27:00,A,已出货未退款,已提现
63516,DD20170818084912475CBAB16449F,2.5,2.5,伊利纯牛奶,2017-12-09 21:27:00,A,已出货未退款,已提现
63527,DD201708167493876215153130294,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-09 21:36:00,A,已出货未退款,已提现
63531,DD201706030308583278785D1362A,4.0,4.0,脉动,2017-12-09 21:39:00,A,已出货未退款,已提现
63534,DD2017060303311918E53BBFB589F,3.0,3.0,维他奶,2017-12-09 21:46:00,A,已出货未退款,已提现
63536,DD201708167493876393291361558,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-12-09 21:51:00,A,已出货未退款,已提现
63550,DD201708167493316393471791516,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-12-09 22:32:00,A,已出货未退款,已提现
63551,DD201708167493876976230112517,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 22:34:00,A,已出货未退款,已提现
63552,DD201708167493877058782806589,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-09 22:35:00,A,已出货未退款,已提现
63568,DD20170603053915522BEFA90843D,2.0,2.0,香脆肠,2017-12-09 23:37:00,A,已出货未退款,已提现
63571,DD201708167493877864627457043,4.5,4.5,65g卫龙亲嘴豆皮,2017-12-09 23:43:00,A,已出货未退款,已提现
63575,DD201708167493878048274889165,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 23:54:00,A,已出货未退款,已提现
63595,DD20170628092811700E9DE09012E,3.0,3.0,维他柠檬茶,2017-12-10 00:25:00,A,已出货未退款,已提现
63600,DD20170603092409574063601CBA8,4.0,4.0,王老吉（500ml）,2017-12-10 00:37:00,A,已出货未退款,已提现
63602,DD201708167493880014083898216,2.5,2.5,145ml旺仔牛奶盒装,2017-12-10 00:39:00,A,已出货未退款,已提现
63612,DD2017062807445568249850F075A,6.0,6.0,红牛,2017-12-10 01:28:00,A,已出货未退款,已提现
63613,DD201708167493880508752785797,4.5,4.5,40g乐事美国经典原味,2017-12-10 01:42:00,A,已出货未退款,已提现
63626,DD201708167493881044181134488,4.0,4.0,85g新麦潮北海道吐司,2017-12-10 05:40:00,A,已出货未退款,已提现
63627,DD20170816749388128561607409,1.5,1.5,45g双汇泡面拍挡,2017-12-10 05:41:00,A,已出货未退款,已提现
63632,DD201708167493881718415016693,4.5,4.5,250ml燕塘原味酸奶,2017-12-10 06:08:00,A,已出货未退款,已提现
63645,DD2017062802232629122C2A42040,4.0,4.0,脉动,2017-12-10 08:00:00,A,已出货未退款,已提现
63654,DD201708167493883439536461718,5.4,5.4,32g卫龙亲嘴烧,2017-12-10 08:45:00,A,已出货未退款,已提现
63657,DD20170816749388374849437003,3.0,3.0,250ml维他原味豆奶,2017-12-10 08:50:00,A,已出货未退款,已提现
63661,DD201708167493648596787559059,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-12-10 09:06:00,A,已出货未退款,已提现
63663,DD201708167493884061071604789,10.0,10.0,30g无穷农场盐_鸡蛋,2017-12-10 09:14:00,A,已出货未退款,已提现
63667,DD20170816749388423230231441,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-12-10 09:16:00,A,已出货未退款,已提现
63668,DD2017060311124982B8E15738051,3.5,3.5,东鹏特饮,2017-12-10 09:20:00,A,已出货未退款,已提现
63676,DD201708167493884791510111375,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-10 10:00:00,A,已出货未退款,已提现
63677,DD20170627224141350AC844153CB,3.5,3.5,东鹏特饮,2017-12-10 10:02:00,A,已出货未退款,已提现
63680,DD20170627220159985F750ECB8D5,2.0,2.0,怡宝纯净水,2017-12-10 10:08:00,A,已出货未退款,已提现
63684,DD2017081674930628440805966942,12.5,12.5,100g*5瓶益力多,2017-12-10 10:26:00,A,已出货未退款,已提现
63685,DD20170605173939427764966597C,2.0,2.0,怡宝纯净水,2017-12-10 10:26:00,A,已出货未退款,已提现
63686,DD20170627211357627DA65BB7821,2.0,2.0,雪力矿泉水,2017-12-10 10:42:00,A,已出货未退款,已提现
63694,DD201708167493315575647240191,3.0,3.0,250ml维他柠檬茶,2017-12-10 11:42:00,A,已出货未退款,已提现
63698,DD201708167493886848308162967,4.5,4.5,40g卫龙点心面黑椒牛排味,2017-12-10 11:49:00,A,已出货未退款,已提现
63714,DD2017060313220497C74C1C211B7,2.0,2.0,凤爪,2017-12-10 12:09:00,A,已出货未退款,已提现
63726,DD20170816749361188218684236,4.5,4.5,250ml燕塘红枣牛奶,2017-12-10 12:21:00,A,已出货未退款,已提现
63731,DD201708167493887646865089702,1.8,1.8,32g卫龙亲嘴烧,2017-12-10 12:47:00,A,已出货未退款,已提现
63732,DD201708167493887783910335773,4.5,4.5,250ml燕塘红枣牛奶,2017-12-10 12:48:00,A,已出货未退款,已提现
63736,DD201708167493887913429118431,2.5,2.5,无穷农场盐_鸡蛋,2017-12-10 13:07:00,A,已出货未退款,已提现
63745,DD201708167493888179656347512,8.0,8.0,80g四洲粟一烧烧烤味,2017-12-10 13:35:00,A,已出货未退款,已提现
63750,DD201708167493888610165487543,1.5,1.5,40g双汇玉米热狗肠,2017-12-10 13:50:00,A,已出货未退款,已提现
63753,DD201708167493888875692763836,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-12-10 13:57:00,A,已出货未退款,已提现
63758,DD201708167493313910602193969,4.5,4.5,250ml燕塘甜牛奶,2017-12-10 14:20:00,A,已出货未退款,已提现
63763,DD201708167493647800358767083,1.8,1.8,32g卫龙亲嘴烧川香味,2017-12-10 14:50:00,A,已出货未退款,已提现
63766,DD201708167493889525317432482,3.0,3.0,58.5g钙芝奶酪味高钙威化饼干,2017-12-10 14:54:00,A,已出货未退款,已提现
63772,DD201706031520457925C44517D6D,3.0,3.0,可口可乐最新款,2017-12-10 15:06:00,A,已出货未退款,已提现
63786,DD2017060316112927C0F3D9CBC16,4.0,4.0,脉动,2017-12-10 15:34:00,A,已出货未退款,已提现
63794,DD201708167493891338178226487,5.5,5.5,480ml小茗同学冷泡溜溜哒茶,2017-12-10 15:59:00,A,已出货未退款,已提现
63799,DD201708167493313718405581895,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-12-10 16:11:00,A,已出货未退款,已提现
63802,DD2017072815375366E3473778327,3.0,3.0,雪碧最新款,2017-12-10 16:18:00,A,已出货未退款,已提现
63808,DD201706031624073240839FF34FA,2.0,2.0,怡宝纯净水,2017-12-10 16:28:00,A,已出货未退款,已提现
63810,DD20170603162509649B32C6A71AF,4.5,4.5,营养快线,2017-12-10 16:29:00,A,已出货未退款,已提现
63822,DD2017060316373613B829CD27B54,3.5,3.5,雪碧最新款,2017-12-10 17:30:00,A,已出货未退款,已提现
63830,DD201706031646287852C6189A612,2.0,2.0,怡宝纯净水,2017-12-10 17:33:00,A,已出货未退款,已提现
63854,DD201708167493895134250480285,1.5,1.5,卫龙亲嘴烧麦辣鸡汁味,2017-12-10 17:46:00,A,已出货未退款,已提现
63867,DD201708167493896012646947156,8.0,8.0,80g四洲粟一烧烧烤味,2017-12-10 18:14:00,A,已出货未退款,已提现
63874,DD201708167493896458416462161,4.5,4.5,12g劲仔小鱼麻辣味,2017-12-10 18:35:00,A,已出货未退款,已提现
63875,DD201708167493896704234310039,1.8,1.8,32g卫龙亲嘴烧,2017-12-10 18:49:00,A,已出货未退款,已提现
63876,DD201708167493897024437886687,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017-12-10 18:50:00,A,已出货未退款,已提现
63887,DD201706031927001172DCC5C9D04,4.5,4.5,营养快线,2017-12-10 19:16:00,A,已出货未退款,已提现
63894,DD201708167493898133129983861,1.5,1.5,40g双汇玉米热狗肠,2017-12-10 19:40:00,A,已出货未退款,已提现
63898,DD20170816749389906617558992,6.5,6.5,430g泰奇八宝粥,2017-12-10 19:48:00,A,已出货未退款,已提现
63902,DD201708167493645586473264133,4.5,4.5,78g卫龙亲嘴语辣条,2017-12-10 19:58:00,A,已出货未退款,已提现
63906,DD201708167493899463417632075,4.5,4.5,250ml燕塘红枣牛奶,2017-12-10 20:08:00,A,已出货未退款,已提现
63911,DD201708167493899945841910979,3.0,3.0,250ml维他柠檬茶,2017-12-10 20:18:00,A,已出货未退款,已提现
63912,DD2017060320424612E5C1DC7A08B,3.0,3.0,冰糖雪梨,2017-12-10 20:19:00,A,已出货未退款,已提现
63928,DD201708167493901470538039482,3.5,3.5,500ml康师傅冰糖雪梨,2017-12-10 21:12:00,A,已出货未退款,已提现
63929,DD201708167493901524281347428,13.0,13.0,148g富甲一方紫薯仔,2017-12-10 21:14:00,A,已出货未退款,已提现
63931,DD201708167493901766525099256,3.0,3.0,250ml维他奶巧克力味,2017-12-10 21:22:00,A,已出货未退款,已提现
63932,DD2017042311172427026EF8B1956,2.5,2.5,美年达（罐）,2017-12-10 21:29:00,A,已出货未退款,已提现
63937,DD201708167493645489073947783,5.0,5.0,85g统一老坛酸菜牛肉面,2017-12-10 21:33:00,A,已出货未退款,已提现
63939,DD201708167493902227327828141,2.5,2.5,145ml旺仔牛奶盒装,2017-12-10 21:36:00,A,已出货未退款,已提现
63943,DD20170816749390318734856226,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-12-10 21:56:00,A,已出货未退款,已提现
63944,DD201708167493903245078023383,10.0,10.0,225g味之不规则饼干芝士味,2017-12-10 21:58:00,A,已出货未退款,已提现
63952,DD201708167493903847894793405,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-10 22:16:00,A,已出货未退款,已提现
63953,DD201706032341147431E849EB71A,3.0,3.0,伊利纯牛奶,2017-12-10 22:17:00,A,已出货未退款,已提现
63960,DD2017060407404663BBC4E8FC473,4.0,4.0,营养快线,2017-12-10 22:18:00,A,已出货未退款,已提现
63964,DD20170816749390424150233627,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-10 22:22:00,A,已出货未退款,已提现
63967,DD201708167493904595734282023,10.0,10.0,85g统一老坛酸菜牛肉面,2017-12-10 22:24:00,A,已出货未退款,已提现
63971,DD2017042310291960D8C510C3678,4.0,4.0,王老吉（500ml）,2017-12-10 22:33:00,A,已出货未退款,已提现
63982,DD201708167493905704657730266,3.0,3.0,250ml维他奶巧克力味,2017-12-10 23:04:00,A,已出货未退款,已提现
63992,DD201708167493907223259017818,9.0,9.0,40g上好佳日式鱼果,2017-12-10 23:35:00,A,已出货未退款,已提现
63998,DD2017060408010430CC2C1E09F2B,4.0,4.0,营养快线,2017-12-10 23:48:00,A,已出货未退款,已提现
64003,DD201708167493347061433106358,4.0,4.0,55g奥利奥原味夹心饼干,2017-12-11 00:03:00,A,已出货未退款,已提现
64017,DD201708167493908818209853655,9.0,9.0,250ml维他柠檬茶,2017-12-11 00:47:00,A,已出货未退款,已提现
64021,DD20170423083345293FEC003A5B6,4.5,4.5,脉动,2017-12-11 01:23:00,A,已出货未退款,已提现
64035,DD2017060408181288F27FB2D6048,4.0,4.0,冰糖雪梨,2017-12-11 02:40:00,A,已出货未退款,已提现
64038,DD201708167493910139295320949,3.0,3.0,250ml维他柠檬茶,2017-12-11 02:41:00,A,已出货未退款,已提现
64046,DD20170816749340562735667031,9.0,9.0,52g旺旺仙贝,2017-12-11 03:17:00,A,已出货未退款,已提现
64047,DD2017042307511145FF03C5EF672,4.0,4.0,营养快线,2017-12-11 03:17:00,A,已出货未退款,已提现
64050,DD201708167493346556330866366,6.5,6.5,148g富甲一方紫薯仔,2017-12-11 03:18:00,A,已出货未退款,已提现
64051,DD20170423032838329ACCFBCF11B,4.5,4.5,营养快线,2017-12-11 03:21:00,A,已出货未退款,已提现
64054,DD201708167493346537411461981,4.0,4.0,150g健能酸奶原味,2017-12-11 03:30:00,A,已出货未退款,已提现
64055,DD2017042302590873013F3D03958,4.5,4.5,脉动,2017-12-11 03:36:00,A,已出货未退款,已提现
64059,DD20170422235031843F91330950D,4.5,4.5,营养快线,2017-12-11 04:07:00,A,已出货未退款,已提现
64061,DD2017042223290650C456CA059B4,2.5,2.5,可口可乐330ml,2017-12-11 04:10:00,A,已出货未退款,已提现
64072,DD201708167493615904142355306,4.5,4.5,250ml燕塘红枣牛奶,2017-12-11 04:32:00,A,已出货未退款,已提现
64075,DD20170604085029205587A28004C,3.0,3.0,统一冰红茶,2017-12-11 04:33:00,A,已出货未退款,已提现
64080,DD20170626180005141342C50E9C6,3.5,3.5,东鹏特饮,2017-12-11 04:44:00,A,已出货未退款,已提现
64086,DD201708167493346389911362426,5.0,5.0,30g无穷农场盐_鸡蛋,2017-12-11 05:02:00,A,已出货未退款,已提现
64087,DD201708167493911309481798068,12.0,12.0,250ml维他柠檬茶,2017-12-11 05:03:00,A,已出货未退款,已提现
64088,DD201708167493911459607882624,5.5,5.5,85g统一老坛酸菜牛肉面,2017-12-11 05:04:00,A,已出货未退款,已提现
64099,DD201708167493912790878083308,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-12-11 07:39:00,A,已出货未退款,已提现
64113,DD2017062617052535D41A0E91141,4.0,4.0,营养快线,2017-12-11 08:49:00,A,已出货未退款,已提现
64114,DD20170816749391351743344361,4.0,4.0,150g健能酸奶原味,2017-12-11 08:54:00,A,已出货未退款,已提现
